timestamp,arbitration_id,dlc,flag,attack_type,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,road_type,climate
0.0,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.002,192,8,Malicious,Gear_Spoofing,241,31,0,0,0,0,0,0,urban,snow
0.052,192,8,Malicious,Gear_Spoofing,235,30,0,0,0,0,0,0,urban,snow
0.1,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
0.102,192,8,Malicious,Gear_Spoofing,75,32,0,0,0,0,0,0,urban,snow
0.15,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.152,192,8,Malicious,Gear_Spoofing,52,33,0,0,0,0,0,0,urban,snow
0.2,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.252,192,8,Malicious,Gear_Spoofing,149,33,0,0,0,0,0,0,urban,snow
0.302,192,8,Malicious,Gear_Spoofing,5,36,0,0,0,0,0,0,urban,snow
0.35,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.352,192,8,Malicious,Gear_Spoofing,32,35,0,0,0,0,0,0,urban,snow
0.402,192,8,Malicious,Gear_Spoofing,106,34,0,0,0,0,0,0,urban,snow
0.45,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.452,192,8,Malicious,Gear_Spoofing,20,32,0,0,0,0,0,0,urban,snow
0.5,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
0.55,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.552,192,8,Malicious,Gear_Spoofing,218,33,0,0,0,0,0,0,urban,snow
0.6,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
0.602,192,8,Malicious,Gear_Spoofing,149,36,0,0,0,0,0,0,urban,snow
0.65,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
0.652,192,8,Malicious,Gear_Spoofing,42,36,0,0,0,0,0,0,urban,snow
0.702,192,8,Malicious,Gear_Spoofing,157,36,0,0,0,0,0,0,urban,snow
0.75,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
0.752,192,8,Malicious,Gear_Spoofing,9,36,0,0,0,0,0,0,urban,snow
0.8,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
0.802,192,8,Malicious,Gear_Spoofing,56,35,0,0,0,0,0,0,urban,snow
0.85,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.852,192,8,Malicious,Gear_Spoofing,38,35,0,0,0,0,0,0,urban,snow
0.9,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
0.902,192,8,Malicious,Gear_Spoofing,29,36,0,0,0,0,0,0,urban,snow
0.95,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
0.952,192,8,Malicious,Gear_Spoofing,139,36,0,0,0,0,0,0,urban,snow
1.0,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
1.002,192,8,Malicious,Gear_Spoofing,222,33,0,0,0,0,0,0,urban,snow
1.05,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.052,192,8,Malicious,Gear_Spoofing,45,34,0,0,0,0,0,0,urban,snow
1.1,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.102,192,8,Malicious,Gear_Spoofing,44,36,0,0,0,0,0,0,urban,snow
1.15,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.152,192,8,Malicious,Gear_Spoofing,214,35,0,0,0,0,0,0,urban,snow
1.202,192,8,Malicious,Gear_Spoofing,36,36,0,0,0,0,0,0,urban,snow
1.25,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
1.252,192,8,Malicious,Gear_Spoofing,215,35,0,0,0,0,0,0,urban,snow
1.3,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.302,192,8,Malicious,Gear_Spoofing,48,34,0,0,0,0,0,0,urban,snow
1.35,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
1.4,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
1.402,192,8,Malicious,Gear_Spoofing,188,31,0,0,0,0,0,0,urban,snow
1.45,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
1.452,192,8,Malicious,Gear_Spoofing,90,33,0,0,0,0,0,0,urban,snow
1.502,192,8,Malicious,Gear_Spoofing,175,34,0,0,0,0,0,0,urban,snow
1.55,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
1.552,192,8,Malicious,Gear_Spoofing,149,33,0,0,0,0,0,0,urban,snow
1.6,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.602,192,8,Malicious,Gear_Spoofing,164,33,0,0,0,0,0,0,urban,snow
1.7,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.702,192,8,Malicious,Gear_Spoofing,173,33,0,0,0,0,0,0,urban,snow
1.75,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
1.752,192,8,Malicious,Gear_Spoofing,207,34,0,0,0,0,0,0,urban,snow
1.8,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.802,192,8,Malicious,Gear_Spoofing,36,33,0,0,0,0,0,0,urban,snow
1.852,192,8,Malicious,Gear_Spoofing,74,35,0,0,0,0,0,0,urban,snow
1.9,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
1.952,192,8,Malicious,Gear_Spoofing,11,36,0,0,0,0,0,0,urban,snow
2.0,432,4,Malicious,Gear_Spoofing,15,120,255,255,0,0,0,0,urban,snow
2.002,192,8,Malicious,Gear_Spoofing,136,33,0,0,0,0,0,0,urban,snow
2.052,192,8,Malicious,Gear_Spoofing,78,34,0,0,0,0,0,0,urban,snow
2.1,432,4,Malicious,Gear_Spoofing,1,120,255,255,0,0,0,0,urban,snow
2.102,192,8,Malicious,Gear_Spoofing,229,35,0,0,0,0,0,0,urban,snow
