timestamp,arbitration_id,dlc,flag,attack_type,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,road_type,climate
0.0,192,8,Normal,Normal,219,36,0,0,0,0,0,0,rural,dry
0.0,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.0,193,8,Normal,Normal,169,19,0,0,0,0,0,0,rural,dry
0.05,193,8,Normal,Normal,233,19,0,0,0,0,0,0,rural,dry
0.05,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.05,192,8,Normal,Normal,163,37,0,0,0,0,0,0,rural,dry
0.1,192,8,Normal,Normal,32,38,0,0,0,0,0,0,rural,dry
0.1,193,8,Normal,Normal,252,19,0,0,0,0,0,0,rural,dry
0.1,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.15,192,8,Normal,Normal,140,38,0,0,0,0,0,0,rural,dry
0.15,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.15,193,8,Normal,Normal,224,19,0,0,0,0,0,0,rural,dry
0.2,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.2,192,8,Normal,Normal,70,40,0,0,0,0,0,0,rural,dry
0.2,193,8,Normal,Normal,36,20,0,0,0,0,0,0,rural,dry
0.25,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.25,192,8,Normal,Normal,187,37,0,0,0,0,0,0,rural,dry
0.25,193,8,Normal,Normal,243,19,0,0,0,0,0,0,rural,dry
0.3,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.3,192,8,Normal,Normal,86,37,0,0,0,0,0,0,rural,dry
0.3,193,8,Normal,Normal,194,19,0,0,0,0,0,0,rural,dry
0.35,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.35,192,8,Normal,Normal,175,36,0,0,0,0,0,0,rural,dry
0.35,193,8,Normal,Normal,153,19,0,0,0,0,0,0,rural,dry
0.4,192,8,Normal,Normal,47,35,0,0,0,0,0,0,rural,dry
0.4,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.4,193,8,Normal,Normal,121,19,0,0,0,0,0,0,rural,dry
0.45,192,8,Normal,Normal,93,37,0,0,0,0,0,0,rural,dry
0.45,193,8,Normal,Normal,215,19,0,0,0,0,0,0,rural,dry
0.45,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.5,192,8,Normal,Normal,31,39,0,0,0,0,0,0,rural,dry
0.5,193,8,Normal,Normal,2,20,0,0,0,0,0,0,rural,dry
0.5,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.55,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.55,192,8,Normal,Normal,94,37,0,0,0,0,0,0,rural,dry
0.55,193,8,Normal,Normal,182,19,0,0,0,0,0,0,rural,dry
0.6,193,8,Normal,Normal,167,19,0,0,0,0,0,0,rural,dry
0.6,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.6,192,8,Normal,Normal,34,37,0,0,0,0,0,0,rural,dry
0.65,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.65,193,8,Normal,Normal,115,19,0,0,0,0,0,0,rural,dry
0.65,192,8,Normal,Normal,37,35,0,0,0,0,0,0,rural,dry
0.7,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.7,192,8,Normal,Normal,105,35,0,0,0,0,0,0,rural,dry
0.7,193,8,Normal,Normal,111,19,0,0,0,0,0,0,rural,dry
0.75,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.75,193,8,Normal,Normal,77,19,0,0,0,0,0,0,rural,dry
0.75,192,8,Normal,Normal,235,33,0,0,0,0,0,0,rural,dry
0.8,192,8,Normal,Normal,249,32,0,0,0,0,0,0,rural,dry
0.8,193,8,Normal,Normal,249,18,0,0,0,0,0,0,rural,dry
0.8,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.85,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.85,193,8,Normal,Normal,230,18,0,0,0,0,0,0,rural,dry
0.85,192,8,Normal,Normal,108,31,0,0,0,0,0,0,rural,dry
0.9,192,8,Normal,Normal,226,29,0,0,0,0,0,0,rural,dry
0.9,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
0.95,193,8,Normal,Normal,57,18,0,0,0,0,0,0,rural,dry
0.95,192,8,Normal,Normal,3,28,0,0,0,0,0,0,rural,dry
0.95,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.0,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.0,193,8,Normal,Normal,244,17,0,0,0,0,0,0,rural,dry
1.05,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.05,192,8,Normal,Normal,238,26,0,0,0,0,0,0,rural,dry
1.05,193,8,Normal,Normal,26,18,0,0,0,0,0,0,rural,dry
1.1,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.1,192,8,Normal,Normal,40,29,0,0,0,0,0,0,rural,dry
1.1,193,8,Normal,Normal,100,18,0,0,0,0,0,0,rural,dry
1.15,192,8,Normal,Normal,18,31,0,0,0,0,0,0,rural,dry
1.15,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.15,193,8,Normal,Normal,186,18,0,0,0,0,0,0,rural,dry
1.2,193,8,Normal,Normal,90,18,0,0,0,0,0,0,rural,dry
1.2,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.2,192,8,Normal,Normal,10,29,0,0,0,0,0,0,rural,dry
1.25,192,8,Normal,Normal,35,29,0,0,0,0,0,0,rural,dry
1.25,193,8,Normal,Normal,112,18,0,0,0,0,0,0,rural,dry
1.3,192,8,Normal,Normal,253,29,0,0,0,0,0,0,rural,dry
1.3,193,8,Normal,Normal,165,18,0,0,0,0,0,0,rural,dry
1.3,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.35,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.35,192,8,Normal,Normal,237,31,0,0,0,0,0,0,rural,dry
1.35,193,8,Normal,Normal,215,18,0,0,0,0,0,0,rural,dry
1.4,193,8,Normal,Normal,132,18,0,0,0,0,0,0,rural,dry
1.4,192,8,Normal,Normal,64,29,0,0,0,0,0,0,rural,dry
1.4,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.45,192,8,Normal,Normal,143,29,0,0,0,0,0,0,rural,dry
1.45,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.45,193,8,Normal,Normal,134,18,0,0,0,0,0,0,rural,dry
1.5,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.5,192,8,Normal,Normal,81,31,0,0,0,0,0,0,rural,dry
1.5,193,8,Normal,Normal,205,18,0,0,0,0,0,0,rural,dry
1.55,193,8,Normal,Normal,149,18,0,0,0,0,0,0,rural,dry
1.55,192,8,Normal,Normal,123,30,0,0,0,0,0,0,rural,dry
1.55,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.6,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,dry
1.6,193,8,Normal,Normal,100,18,0,0,0,0,0,0,rural,dry
1.6,192,8,Normal,Normal,42,29,0,0,0,0,0,0,rural,dry
